IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
ac2d335ae539115e435977e3bca477a82bf9b267	PF00476:IPR001098-PF03820:IPR004686	1	A0A6S7IEA6	1067	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[508-704],PF03820{SFXNs}:IPR004686{Mtc}[755-1067]
ac2de211ea63e31afa01d62655f441e1fb8d6e2c	PF18136:IPR041336-PF00078:IPR000477-PF00476:IPR001098	1	A0A8S4FQH0	1736	PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[107-477],PF00078{RVT_1}:IPR000477{RT_dom}[812-1058],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1346-1660]
acf41e621f04dcda8ba8ba226b410b6a3141d055	PF04751:IPR006839-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	A0A2K1IH16	1375	PF04751{DUF615}:IPR006839{Ribosome-assoc_YjgA}[160-236],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[598-812],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1044-1172],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1193-1372]
afd8fa704c225d07c09c866588dc58357c29fa94	PF10979:IPR024498-PF00476:IPR001098	1	A0A3R9Y924	477	PF10979{DUF2786}:IPR024498{DUF2786}[1-39],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[165-451]
b055663f8ccde58055f44e2123ee41ed0fdde0da	PF07992:IPR023753-PF00476:IPR001098	1	A0AA37XDQ0	1271	PF07992{Pyr_redox_2}:IPR023753{FAD/NAD-binding_dom}[19-332],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[904-1213]
b097a70de94c4cdff922db81a7044224adaf69bb	PF00067:IPR001128-PF00067:IPR001128-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	A0A9W6WMZ4	1672	PF00067{p450}:IPR001128{Cyt_P450}[34-491],PF00067{p450}:IPR001128{Cyt_P450}[569-934],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[953-1159],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1299-1460],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1489-1669]
b34d7060fc0af6c1a5975eaf33c16184682675e9	PF13620-PF02739:IPR020046-PF01367:IPR020045-PF22619:IPR054690-PF00476:IPR001098	1	A0A2D6R3J8	1478	PF13620{CarboxypepD_reg}[22-86],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[592-755],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[756-851],PF22619{DNA_polI_exo1}:IPR054690{DNA_polI_exonuclease}[954-1033],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1099-1475]
b60fc25a9911cc1770175a314c35c99bf0ad0699	PF01420:IPR000055-PF00476:IPR001098	1	A0A0D6APJ5	440	PF01420{Methylase_S}:IPR000055{Restrct_endonuc_typeI_TRD}[13-92],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[251-438]
b7ec7b4a98da47d8f6a1db5d4aca1e92e9876273	PF00023:IPR002110-PF00476:IPR001098-PF00476:IPR001098-PF01565:IPR006094	1	A0A1Q9CUQ3	2084	PF00023{Ank}:IPR002110{Ankyrin_rpt}[696-726],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1068-1216],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1333-1390],PF01565{FAD_binding_4}:IPR006094{Oxid_FAD_bind_N}[1683-1773]
b87b1324aea77c7b7632d40ea0d0c162ece89934	PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098-PF00067:IPR001128-PF00067:IPR001128	1	A0A0W8BGU7	1227	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[60-268],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[463-584],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[613-791],PF00067{p450}:IPR001128{Cyt_P450}[800-1033],PF00067{p450}:IPR001128{Cyt_P450}[1048-1200]
b8f1f96691b0542cfbce3e8519b85a1e09781db0	PF08706:IPR014818-PF00476:IPR001098	1	B5ILA3	1757	PF08706{D5_N}:IPR014818{Phage/plasmid_primase_P4_C}[365-436],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1421-1703]
b9c0c564bf9c7f5dd01eddc44c078fed4fb8b565	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF01907:IPR001569	1	A0AAP0DRP9	2257	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[378-551],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[683-757],PF20470{HTH_61}:IPR046931{HTH_61}[762-853],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[877-1053],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1537-1947],PF01907{Ribosomal_L37e}:IPR001569{Ribosomal_eL37}[2164-2215]
ba7913746d7541a3e98bec9391505da498677918	PF03167:IPR005122-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098-PF00476:IPR001098	1	A0A948D0N2	1321	PF03167{UDG}:IPR005122{Uracil-DNA_glycosylase-like}[31-182],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[235-362],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[554-697],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[999-1065],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1104-1279]
bef15155b54ea5f2f63d530b17aba9dc78ba93cf	PF01807:IPR002694-PF13155-PF03796:IPR007694-PF00476:IPR001098	1	A0A2B4R785	1063	PF01807{zf-CHC2}:IPR002694{Znf_CHC2}[27-68],PF13155{Toprim_2}[221-309],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[374-637],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[744-1038]
c1afc545571ed97ca39c716219ef051a80bea234	PF00476:IPR001098-PF07463:IPR010902-PF00476:IPR001098	1	A0A5C7QI38	1221	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[501-606],PF07463{NUMOD4}:IPR010902{NUMOD4}[698-741],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[914-1213]
c1da513825ee17dca7488062faf2666a4ca6a722	PF08706:IPR014818-PF19263:IPR045455-PF03288:IPR004968-PF01612:IPR002562-PF00476:IPR001098	1	A0A4Y3FVM9	1306	PF08706{D5_N}:IPR014818{Phage/plasmid_primase_P4_C}[196-271],PF19263{DUF5906}:IPR045455{NrS-1_pol-like_helicase}[300-406],PF03288{Pox_D5}:IPR004968{DNA_primase/NTPase_C}[475-528],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[660-842],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[874-1230]
c21068571e6b0c9eeffe4ffe24234c7b4b46aa12	PF00270:IPR011545-PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A1B0CWL4	1952	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[309-449],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[602-682],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[813-896],PF20470{HTH_61}:IPR046931{HTH_61}[901-981],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1003-1160],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1579-1946]
c2825313934ac94da1160e89ea8bdcda19e5203a	PF14009:IPR025322-PF00476:IPR001098	1	A0A200QJI4	519	PF14009{PADRE}:IPR025322{PADRE_dom}[25-68],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[88-438]
c2b43b5f956600c14f7579ee86df93576d6d6aed	PF02739:IPR020046-PF01367:IPR020045-PF22619:IPR054690-PF00476:IPR001098-PF01149:IPR012319-PF06831:IPR015886-PF06827:IPR010663	1	A0A4Y1Z7P1	1146	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[2-141],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[142-233],PF22619{DNA_polI_exo1}:IPR054690{DNA_polI_exonuclease}[290-429],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[470-846],PF01149{Fapy_DNA_glyco}:IPR012319{FPG_cat}[869-984],PF06831{H2TH}:IPR015886{DNA_glyclase/AP_lyase_DNA-bd}[1001-1092],PF06827{zf-FPG_IleRS}:IPR010663{Znf_FPG/IleRS}[1113-1142]
c471fda2200e5ef9c06371b7276959526e13b060	PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098-PF01035:IPR014048	1	A0A3M7KNX4	2056	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[253-436],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[813-907],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[939-1121],PF01035{DNA_binding_1}:IPR014048{MethylDNA_cys_MeTrfase_DNA-bd}[1934-2010]
c4f5c4dc173a537d220e83c07c656ded6c2b3aa9	PF00476:IPR001098-PF13086:IPR041677-PF13087:IPR041679-PF18741:IPR049468-PF11784:IPR021754	1	A0A8T4SVR0	993	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[11-254],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[378-420],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[447-627],PF18741{MTES_1575}:IPR049468{Restrct_endonuc-II-like_dom}[675-771],PF11784{DUF3320}:IPR021754{DUF3320}[836-877]
ca67ca8458cd136b632ad473b3da5e1e50103894	PF16561:IPR032640-PF04739:IPR006828-PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A6S7HEG0	2827	PF16561{AMPK1_CBM}:IPR032640{AMPK1_CBM}[72-155],PF04739{AMPKBI}:IPR006828{ASC_dom}[201-260],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[433-593],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[719-803],PF20470{HTH_61}:IPR046931{HTH_61}[808-908],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[943-1105],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2353-2820]
cc0eeea0c3331be00e1fe9288258512cae8c1a21	PF13868:IPR043597-PF00476:IPR001098	1	A0A3Q0IIM2	402	PF13868{TPH}:IPR043597{TPH_dom}[7-145],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[330-397]
ce542e7caa7d7fd965d5ae5c1096c3d4bb542ae5	PF14890-PF03161:IPR004860-PF00476:IPR001098	1	A0A497QCB0	571	PF14890{Intein_splicing}[97-357],PF03161{LAGLIDADG_2}:IPR004860{LAGLIDADG_dom}[137-272],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[352-567]
cee3a97edf41cede2036a5fc111a1759c676a9f3	PF04193:IPR006603-PF18136:IPR041336-PF00476:IPR001098	1	A0AAF0EJV4	1863	PF04193{PQ-loop}:IPR006603{PQ-loop_rpt}[123-179],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[457-837],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1258-1504]
cf698648484166bae14bc653784ae8631d0469a9	PF00476:IPR001098-PF14890-PF14528:IPR004860-PF00476:IPR001098	1	A0A925G3J6	845	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[3-67],PF14890{Intein_splicing}[100-487],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[285-366],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[488-631]
d15b0038fb1654526cdc17881d47267ee041c57e	PF13649:IPR041698-PF00476:IPR001098	1	X1B3J4	260	PF13649{Methyltransf_25}:IPR041698{Methyltransf_25}[49-124],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[221-260]
d177015fbdb69429d7b171153046c058a5cfb5ed	PF20414:IPR046521-PF18136:IPR041336-PF00476:IPR001098	1	A0A1X6MY07	1559	PF20414{DUF6698}:IPR046521{DUF6698}[70-279],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[342-668],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1144-1383]
d22d0d956bb956c746b7476a94862dac2a2321df	PF00106:IPR002347-PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098	1	A0A4R5PLP7	1255	PF00106{adh_short}:IPR002347{SDR_fam}[8-190],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[282-451],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[452-546],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[639-839],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[872-1253]
d3afd464b0b47327084118e2f3b367fcb283b017	PF13621:IPR041667-PF02739:IPR020046-PF01367:IPR020045-PF02037:IPR003034-PF00476:IPR001098	1	A0A813A6B5	1476	PF13621{Cupin_8}:IPR041667{Cupin_8}[236-422],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[423-594],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[595-690],PF02037{SAP}:IPR003034{SAP_dom}[1067-1095],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1155-1473]
d4e7c9e0ae33611843ce684d488a595fc4d0e70b	PF13481-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	A0A1D3D1S9	1593	PF13481{AAA_25}[389-561],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[1040-1116],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1155-1318],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1364-1591]
d4ffb9a6e88931cc0f42cc4bb9124bc9258f3fee	PF00121:IPR000652-PF18136:IPR041336-PF00476:IPR001098	1	A0A1Y2EWW0	1297	PF00121{TIM}:IPR000652{Triosephosphate_isomerase}[1-230],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[359-635],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[928-1170]
d6705434f3dd7e20a7a3eb5a5fac6846cbed74ac	PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098-PF13649:IPR041698-PF01494:IPR002938-PF00195:IPR001099-PF02797:IPR012328-PF01121:IPR001977	1	A0A812TQU7	2129	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[58-213],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[220-314],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[352-536],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[569-957],PF13649{Methyltransf_25}:IPR041698{Methyltransf_25}[1020-1114],PF01494{FAD_binding_3}:IPR002938{FAD-bd}[1183-1477],PF00195{Chal_sti_synt_N}:IPR001099{Chalcone/stilbene_synt_N}[1545-1762],PF02797{Chal_sti_synt_C}:IPR012328{Chalcone/stilbene_synt_C}[1781-1904],PF01121{CoaE}:IPR001977{Depp_CoAkinase}[1928-2108]
d6de35fb7684907bcd182ada0816b33769867ffa	PF04715:IPR006805-PF00425:IPR015890-PF00476:IPR001098	1	A0A956B5V9	632	PF04715{Anth_synt_I_N}:IPR006805{Anth_synth_I_N}[81-135],PF00425{Chorismate_bind}:IPR015890{Chorismate_C}[180-288],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[280-632]
d85437e5334d24600d8b2e037ae373b62eb60a07	PF00270:IPR011545-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF00476:IPR001098	1	A0A3L6RDG2	1633	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[270-446],PF20470{HTH_61}:IPR046931{HTH_61}[586-675],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[699-878],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1288-1360],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1382-1621]
d8df0eff00f6f7ae0728aeea2c3525deb6cfd6c7	PF22619:IPR054690-PF00476:IPR001098-PF00436:IPR000424	1	A0A2E9WYR1	714	PF22619{DNA_polI_exo1}:IPR054690{DNA_polI_exonuclease}[23-102],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[170-543],PF00436{SSB}:IPR000424{Primosome_PriB/ssb}[603-689]
d91d71025161ae7a552c47f2e4cd9fb7e3d15221	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF00443:IPR001394	1	A0A210R1C1	4230	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[654-827],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[963-1042],PF20470{HTH_61}:IPR046931{HTH_61}[1047-1145],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1176-1338],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2896-3365],PF00443{UCH}:IPR001394{Peptidase_C19_UCH}[3493-4224]
db43541d36a8d9acaf4f75c748dba06966f1ff21	PF00476:IPR001098-PF00476:IPR001098-PF00240:IPR000626	1	A0A915DIU1	909	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[228-447],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[451-593],PF00240{ubiquitin}:IPR000626{Ubiquitin-like_dom}[604-667]
dbe3edbd7c7542e787f1963c587030cebe75bb55	PF01612:IPR002562-PF00476:IPR001098-PF13154:IPR025054-PF13155	1	A0A8J7AV17	1023	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[2-68],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[116-476],PF13154{DUF3991}:IPR025054{DUF3991}[635-704],PF13155{Toprim_2}[722-811]
dcb39395956e4d8a591bf1ce92f5678ff791f88d	PF14216:IPR025475-PF00476:IPR001098	1	A0A1W6DX45	824	PF14216{DUF4326}:IPR025475{DUF4326}[26-94],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[425-821]
dd4d350d9144f3d690a4c2e49cd74305383b35b4	PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098-PF00476:IPR001098-PF03398:IPR005061	1	A0A0E0EIK1	1755	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[278-439],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[654-783],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[810-937],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1007-1182],PF03398{Ist1}:IPR005061{Ist1}[1184-1380]
de123fc8a817c9545c21243c78a03cded21a70cd	PF18136:IPR041336-PF00476:IPR001098-PF01694:IPR022764	1	A0AAD5UBF5	2338	PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[78-366],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[670-911],PF01694{Rhomboid}:IPR022764{Peptidase_S54_rhomboid_dom}[1929-2067]
df3fed8ccf1c51e89e88bc8cf446a16436e0b36e	PF03868:IPR005568-PF00476:IPR001098	1	G3HK70	297	PF03868{Ribosomal_L6e_N}:IPR005568{Ribosomal_uL6_N}[39-59],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[61-243]
e096745888a6815ccd2eb81ada8a5aca75cea510	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF03462:IPR005139	1	A0A2J8A7N4	1581	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[181-328],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[477-551],PF20470{HTH_61}:IPR046931{HTH_61}[556-647],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[674-834],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[990-1264],PF03462{PCRF}:IPR005139{PCRF}[1314-1510]
e157fdbd608c11618c0113a4961a2d541d8a6c8d	PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098-PF03398:IPR005061	1	A0A6G1CC41	1549	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[317-478],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[693-822],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[849-1024],PF03398{Ist1}:IPR005061{Ist1}[1027-1191]
e39674fe070279b9a3e40521dd191eba3f0a539a	PF05205:IPR055264-PF00675:IPR011765-PF05193:IPR007863-PF18136:IPR041336-PF00476:IPR001098	1	A0A8H8A2Q7	1594	PF05205{COMPASS-Shg1}:IPR055264{BOD1/SHG1_dom}[10-93],PF00675{Peptidase_M16}:IPR011765{Pept_M16_N}[107-249],PF05193{Peptidase_M16_C}:IPR007863{Peptidase_M16_C}[257-480],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[648-925],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1274-1468]
e4f9cd4f592432de8a07f28fd3c358929c3398cf	PF00476:IPR001098-PF01807:IPR002694-PF13362:IPR006171	1	A0A7Z2SRR3	998	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[267-463],PF01807{zf-CHC2}:IPR002694{Znf_CHC2}[707-777],PF13362{Toprim_3}:IPR006171{TOPRIM_dom}[899-997]
e5b4ef8bfdb31afb46d231cb92f881ec79d2d896	PF18136:IPR041336-PF00476:IPR001098-PF16363:IPR016040	1	A0A9P6TMK5	1407	PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[66-350],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[597-867],PF16363{GDP_Man_Dehyd}:IPR016040{NAD(P)-bd_dom}[1068-1378]
e6a7d4f734365fc1e6cdbbb58257c32030ea4e55	PF02739:IPR020046-PF01367:IPR020045-PF12826:IPR041663-PF01612:IPR002562-PF00476:IPR001098	1	A0A6N8L2H4	932	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[3-170],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[176-267],PF12826{HHH_2}:IPR041663{DisA/LigA_HHH}[194-220],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[340-519],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[552-930]
e6d6f9e1556c95785d7250fe437edc78b80acebe	PF02739:IPR020046-PF01367:IPR020045-PF14520-PF14520-PF00476:IPR001098	1	A0A2C6A543	1134	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[4-151],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[174-269],PF14520{HHH_5}[195-240],PF14520{HHH_5}[440-486],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[756-1132]
e8b295bfbfd5c87be188918ec8128c6de56df283	PF00476:IPR001098-PF00069:IPR000719	1	A0A6G1RH58	188	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2-41],PF00069{Pkinase}:IPR000719{Prot_kinase_dom}[43-154]
e8fe93730dde79515466b73e354822b26b2c8ca9	PF03009:IPR030395-PF07714:IPR001245-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	A0A8S1ZW67	2220	PF03009{GDPD}:IPR030395{GP_PDE_dom}[344-640],PF07714{PK_Tyr_Ser-Thr}:IPR001245{Ser-Thr/Tyr_kinase_cat_dom}[795-907],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[1308-1475],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1708-1834],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1862-2037]
ea353bb112b61f88aa4bca83a287842885cf941c	PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	A0A4W5LJ31	777	PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[44-136],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[220-400],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[434-661],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[660-775]
ee0e0e4be7800ec9fb135c9ae76b730e463cd261	PF01467:IPR004821-PF00476:IPR001098	1	A0A7J6QEP1	710	PF01467{CTP_transf_like}:IPR004821{Cyt_trans-like}[19-189],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[531-701]
ef298c6e0d900f57e8602774db2e17e8a3519552	PF11672:IPR021686-PF00004:IPR003959-PF13203:IPR025154-PF09967:IPR018698-PF13245-PF13538:IPR027785-PF00476:IPR001098-PF18757:IPR040835	1	A0A0L0CE49	3640	PF11672{DUF3268}:IPR021686{DUF3268}[100-216],PF00004{AAA}:IPR003959{ATPase_AAA_core}[367-489],PF13203{DUF2201_N}:IPR025154{Put_metallopeptidase_dom}[729-1020],PF09967{DUF2201}:IPR018698{VWA-like_dom}[1029-1149],PF13245{AAA_19}[1301-1439],PF13538{UvrD_C_2}:IPR027785{UvrD-like_helicase_C}[1678-1728],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2646-2941],PF18757{Nmad5}:IPR040835{Nmad5}[3404-3636]
f046e3e87ca5b46ccea18e07e4303b47cd423c28	PF14890-PF14528:IPR004860-PF00476:IPR001098	1	A0A7G1KXW1	859	PF14890{Intein_splicing}[350-750],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[503-553],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[748-859]
